This list contains all games supported by FB Alpha.

1708 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| forgottn	|  	| Forgotten Worlds (US)					| 		| 1988	| Capcom	| CPS1		| 					|
| forgott1	| D NW	| Forgotten Worlds (World?)				| forgottn	| 1988	| Capcom	| CPS1		| Missing some 68k roms			|
| freeze	|  	| Freeze						| 		| 1984	| Cinematronics	| Jack the Giant| 					|
| cps1frog	|  	| Frog Feast (CPS-1)					| 		| 2006	| Rastersoft (Ho| CPS1		| 					|
| ngfrog	|  	| Frog Feast (Neo Geo)					| 		| 2006	| Rastersoft	| Neo Geo	| 					|
| funkybee	|  	| Funky Bee						| 		| 1982	| Orca		| misc		| 					|
| funkbeeb	|  	| Funky Bee (bootleg, harder)				| funkybee	| 1982	| bootleg	| misc		| 					|
| fnkyfish	| D	| Funky Fish						| 		| 1981	| Sun Electronic| Kangaroo	| 					|
| funybubl	|  	| Funny Bubble						| 		| 1999	| In Chang Elect| misc		| 					|
| funybubc	|  	| Funny Bubble (Comad version)				| funybubl	| 1999	| Comad Industry| misc		| 					|
| gloc		|  	| G-LOC Air Battle (US)					| 		| 1990	| Sega		| Y-Board	| 					|
| glocr360	|  	| G-LOC R360						| gloc		| 1990	| Sega		| Y-Board	| 					|
| gaia		|  	| Gaia Crusaders					| 		| 1999	| Noise Factory	| Cave		| 					|
| galaga	| D	| Galaga (Namco rev. B)					| 		| 1981	| Namco		| Miscellaneous	| 					|
| galaxyfg	|  	| Galaxy Fight - Universal Warriors			| 		| 1995	| Sunsoft	| Neo Geo	| 					|
| gforce2	|  	| Galaxy Force 2					| 		| 1988	| Sega		| Y-Board	| 					|
| gforce2j	|  	| Galaxy Force 2 (Japan)				| gforce2	| 1988	| Sega		| Y-Board	| 					|
| gallag	| D	| Gallag						| galaga	| 1981	| bootleg	| Miscellaneous	| 					|
| galhustl	|  	| Gals Hustler						| 		| 1997	| ACE Internatio| Miscellaneous	| 					|
| galpanic	|  	| Gals Panic (Unprotected)				| 		| 1990	| Kaneko	| Miscellaneous	| 					|
| ginkun	|  	| Ganbare Ginkun					| 		| 1995	| Tecmo		| Miscellaneous	| Imperfect GFX				|
| ganryu	|  	| Ganryu / Musashi Ganryuki				| 		| 1999	| Visco		| Neo Geo	| 					|
| ganryun	|  	| Ganryu / Musashi Ganryuki (decrypted C)		| ganryu	| 1999	| Visco		| Neo Geo	| 					|
| gardia	|  	| Gardia (317-0006)					| 		| 1986	| Sega / Corelan| System 1	| 					|
| gardiab	| D NW	| Gardia (317-0007?, bootleg)				| gardia	| 1986	| Sega / Corelan| System 1	| 					|
| garogun	|  	| Garogun Seroyang (Korea)				| 		| 2000	| Yun Sung	| Miscellaneous	| 					|
| garoubl	|  	| Garou - Mark of the Wolves (bootleg)			| garou		| 1999	| bootleg	| Neo Geo	| 					|
| garoun	|  	| Garou - Mark of the Wolves (decrypted C)		| garou		| 1999	| SNK		| Neo Geo	| 					|
| garoup	|  	| Garou - Mark of the Wolves (prototype)		| garou		| 1999	| SNK		| Neo Geo	| 					|
| garou		|  	| Garou - Mark of the Wolves (set 1)			| 		| 1999	| SNK		| Neo Geo	| 					|
| garouo	|  	| Garou - Mark of the Wolves (set 2)			| garou		| 1999	| SNK		| Neo Geo	| 					|
| gatedom1	|  	| Gate of Doom (US revision 1)				| darkseal	| 1990	| Data East Corp| Miscellaneous	| 					|
| gatedoom	|  	| Gate of Doom (US revision 4)				| darkseal	| 1990	| Data East Corp| Miscellaneous	| 					|
| gemini	|  	| Gemini Wing						| 		| 1987	| Tecmo		| Miscellaneous	| 					|
| genix		|  	| Genix Family						| 		| 1994	| NIX		| Miscellaneous	| 					|
| gensitou	|  	| Genshi-Tou 1930's (Japan)				| prehisle	| 1989	| SNK		| Prehistoric Is| 					|
| gtstarb1	|  	| Get Star (bootleg, set 1)				| getstar	| 1986	| Taito		| Early Toaplan	| 					|
| gtstarb2	|  	| Get Star (bootleg, set 2)				| getstar	| 1986	| Taito		| Early Toaplan	| 					|
| gpilots	|  	| Ghost Pilots (set 1)					| 		| 1991	| SNK		| Neo Geo	| 					|
| gpilotsh	|  	| Ghost Pilots (set 2)					| gpilots	| 1991	| SNK		| Neo Geo	| 					|
| ghostlop	|  	| Ghostlop (prototype)					| 		| 1996	| Data East Corp| Neo Geo	| 					|
| gngbl		|  	| Ghosts'n Goblins (bootleg with Cross)			| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngblita	|  	| Ghosts'n Goblins (Italian bootleg, harder)		| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngt		|  	| Ghosts'n Goblins (US)					| gng		| 1985	| Capcom (Taito | Miscellaneous	| 					|
| gng		|  	| Ghosts'n Goblins (World? set 1)			| 		| 1985	| Capcom	| Miscellaneous	| 					|
| gnga		|  	| Ghosts'n Goblins (World? set 2)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| ghoulsu	|  	| Ghouls'n Ghosts (US)					| ghouls	| 1988	| Capcom	| CPS1		| 					|
| ghouls	|  	| Ghouls'n Ghosts (World)				| 		| 1988	| Capcom	| CPS1		| 					|
| gwinga	|  	| Giga Wing (990222 Asia)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gwingb	|  	| Giga Wing (990222 Brazil)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawing	|  	| Giga Wing (990222 USA)				| 		| 1999	| Capcom	| CPS2		| 					|
| gwingjd	|  	| Giga Wing (990223 Japan Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gwingj	|  	| Giga Wing (990223 Japan)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigandes	|  	| Gigandes						| 		| 1989	| East Technolog| Taito-X	| 					|
| gigandsj	|  	| Gigandes (Japan)					| gigandes	| 1989	| East Technolog| Taito-X	| 					|
| goalx3	|  	| Goal! Goal! Goal!					| 		| 1995	| Visco		| Neo Geo	| 					|
| goldnax1	|  	| Golden Axe (set 1, World, FD1094 317-0110)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnax2	|  	| Golden Axe (set 2, US, 8751 317-0112)			| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnax3	|  	| Golden Axe (set 3, World, FD1094 317-0120)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxj	|  	| Golden Axe (set 4, Japan, FD1094 317-0121)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxu	|  	| Golden Axe (set 5, US, FD1094 317-0122)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe	|  	| Golden Axe (set 6, US, 8751 317-123A)			| 		| 1989	| Sega		| System 16B	| 					|
| imsorryj	|  	| Gonbee no I'm Sorry (315-5110, Japan)			| imsorry	| 1985	| Coreland / Seg| System 1	| 					|
| gorkans	|  	| Gorkans						| mrtnt		| 1983	| Techstar	| Pac-man	| 					|
| gotcha	|  	| Got-cha Mini Game Festival				| 		| 1997	| Dongsung	| Miscellaneous	| 					|
| powerinj	|  	| Gouketsuji Ichizoku (Japan)				| powerins	| 1993	| Atlus		| Miscellaneous	| 					|
| pwrins2j	|  	| Gouketsuji Ichizoku 2 (Japan, Ver. 94/04/08)		| pwrinst2	| 1994	| Atlus/Cave	| Cave		| 					|
| plegendj	|  	| Gouketsuji Ichizoku Saikyou Densetsu (Japan, Ver. 95/0| plegends	| 1995	| Atlus/Cave	| Cave		| 					|
| gprider1	|  	| GP Rider (set 1, US, FD1094 317-0162)			| gprider	| 1990	| Sega		| X-Board	| 					|
| gtmr2u	|  	| Great 1000 Miles Rally 2 USA (95/05/18)		| gtmr2		| 1995	| Kaneko	| Kaneko 16-bit	| 					|
| gtmre		|  	| Great 1000 Miles Rally: Evolution Model!!! (94/09/06)	| gtmr		| 1994	| Kaneko	| Kaneko 16-bit	| 					|
| gtmrusa	|  	| Great 1000 Miles Rally: U.S.A Version! (94/09/06)	| gtmr		| 1994	| Kaneko	| Kaneko 16-bit	| 					|
| gmahou	|  	| Great Mahou Daisakusen (000121 Japan)			| dimahoo	| 2000	| 8ing / Raizing| CPS2		| 					|
| gberet	|  	| Green Beret						| 		| 1985	| Konami	| Miscellaneous	| 					|
| gberetb	|  	| Green Beret (bootleg)					| gberet	| 1985	| bootleg	| Miscellaneous	| 					|
| grindsta	|  	| Grind Stormer (older set)				| vfive		| 1992	| Toaplan GP9001| Toaplan	| No sound (sound MCU not dumped)	|
| grindstm	|  	| Grind Stormer						| vfive		| 1992	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| growlu	|  	| Growl (US)						| growl		| 1990	| Taito America | Taito-F2	| 					|
| growl		|  	| Growl (World)						| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| gryzor	|  	| Gryzor (Set 1)					| contra	| 1987	| Konami	| hardware	| 					|
| gryzora	|  	| Gryzor (Set 2)					| contra	| 1987	| Konami	| hardware	| 					|
| grdians	|  	| Guardians\0Denjin Makai II				| 		| 1995	| Banpresto	| Newer Seta	| 					|
| gumbo		|  	| Gumbo							| 		| 1994	| Min Corp.	| Miscellaneous	| 					|
| gunfront	|  	| Gun & Frontier (World)				| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| gunfronj	|  	| Gun Frontier (Japan)					| gunfront	| 1990	| Taito Corporat| Taito-F2	| 					|
| gunsmokj	|  	| Gun. Smoke (Japan)					| gunsmoke	| 1985	| Capcom	| Miscellaneous	| 					|
| gunsmoku	|  	| Gun. Smoke (US set 1)					| gunsmoke	| 1985	| Capcom (Romsta| Miscellaneous	| 					|
| gunsmoka	|  	| Gun. Smoke (US set 2)					| gunsmoke	| 1986	| Capcom (Romsta| Miscellaneous	| 					|
| gunsmoke	|  	| Gun. Smoke (World)					| 		| 1985	| Capcom	| Miscellaneous	| 					|
| gururin	|  	| Gururin						| 		| 1994	| Face		| Neo Geo	| 					|
| guwange	|  	| Guwange (Japan, 1999 6/24 master ver.)		| 		| 1999	| Atlus / Cave	| Cave		| 					|
| gyrodinc	|  	| Gyrodine						| gyrodine	| 1984	| Crux		| Kyugo		| 					|
| gyrodine	|  	| Gyrodine (Taito Corporation license)			| 		| 1984	| Crux (Taito Co| Kyugo		| 					|
| hangon1	|  	| Hang-On						| hangon	| 1985	| Sega		| Hang-On	| 					|
| hangon	|  	| Hang-On (rev A)					| 		| 1985	| Sega		| Hang-On	| 					|
| hangly	|  	| Hangly-Man (set 1)					| puckman	| 1981	| hack		| Pac-man	| 					|
| hangly2	|  	| Hangly-Man (set 2)					| puckman	| 1981	| hack		| Pac-man	| 					|
| hangly3	|  	| Hangly-Man (set 3)					| puckman	| 1981	| hack		| Pac-man	| 					|
| hthero	|  	| Hat Trick Hero (Japan)				| footchmp	| 1990	| Taito Corporat| Taito-F2	| 					|
| htchctch	|  	| Hatch Catch						| 		| 1995	| SemiCom	| Miscellaneous	| 					|
| hedpanic	|  	| Head Panic (ver. 0117, 17/01/2000)			| 		| 2000	| ESD		| Miscellaneous	| Story line & game instructions in Engl|
| hedpanif	|  	| Head Panic (ver. 0315, 15/03/2000)			| hedpanic	| 2000	| ESD / Fuuki	| Miscellaneous	| Story line in Japanese, game instructi|
| hwchamp	|  	| Heavyweight Champ					| 		| 1987	| Sega		| System 16B	| 					|
| hellfir1	|  	| Hellfire (1P Ver.)					| hellfire	| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| hellfire	|  	| Hellfire (2P Ver.)					| 		| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| hellfir2	|  	| Hellfire (2P Ver., first edition)			| hellfire	| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| heuksun	|  	| Heuk Sun Baek Sa (Korea)				| 		| 199?	| Oksan / F2 Sys| hardware	| 					|
| buraiken	|  	| Hissatsu Buraiken (Japan)				| avengers	| 1987	| Capcom	| hardware	| 					|
| honeydol	|  	| Honey Dolls						| 		| 1995	| Barko Corp	| Kaneko Pandora| 					|
| hookj		| D	| Hook (Japan)						| hook		| 1992	| Irem		| Miscellaneous	| Preliminary driver			|
| hooku		| D	| Hook (US)						| hook		| 1992	| Irem America	| Miscellaneous	| Preliminary driver			|
| hook		| D	| Hook (World)						| 		| 1992	| Irem		| Miscellaneous	| Preliminary driver			|
| hotdogst	|  	| Hotdog Storm (International)				| 		| 1996	| Marble	| Cave		| 					|
| hyperpac	|  	| Hyper Pacman						| 		| 1995	| SemiCom	| Kaneko Pandora| 					|
| hyperpcb	|  	| Hyper Pacman (bootleg)				| hyperpac	| 1995	| SemiCom	| Kaneko Pandora| 					|
| hsf2j		|  	| Hyper Street Fighter 2: The Anniversary Edition (03122| hsf2		| 2004	| Capcom	| CPS2		| 					|
| hsf2d		|  	| Hyper Street Fighter 2: The Anniversary Edition (04020| hsf2		| 2004	| bootleg	| CPS2		| 					|
| hsf2		|  	| Hyper Street Fighter 2: The Anniversary Edition (04020| 		| 2004	| Capcom	| CPS2		| 					|
| imsorry	|  	| I'm Sorry (315-5110, US)				| 		| 1985	| Coreland / Seg| System 1	| 					|
| fr2ch		|  	| Idol Mahjong - final romance 2 (CD to MVS Conversion)	| 		| 1995	| hack		| Neo Geo	| 					|
| igmo		|  	| IGMO							| 		| 1984	| Epos Corporati| EPOS Tristar	| Missing color Prom (Incorrect Color)	|
| ikari3nr	|  	| Ikari III - The Rescue (8-Way Joystick)		| ikari3	| 1989	| SNK		| Miscellaneous	| 					|
| ikari3	|  	| Ikari III - The Rescue (Rotary Joystick)		| 		| 1989	| SNK		| Miscellaneous	| 					|
| ikki		|  	| Ikki (Japan)						| 		| 1985	| Sun Electronic| Miscellaneous	| 					|
| inthuntu	| D	| In The Hunt (US)					| inthunt	| 1993	| Irem America	| Miscellaneous	| Preliminary driver			|
| inthunt	| D	| In The Hunt (World)					| 		| 1993	| Irem		| Miscellaneous	| Preliminary driver			|
| jack		|  	| Jack the Giantkiller (set 1)				| 		| 1982	| Cinematronics	| Jack the Giant| 					|
| jack2		|  	| Jack the Giantkiller (set 2)				| jack		| 1982	| Cinematronics	| Jack the Giant| 					|
| jack3		|  	| Jack the Giantkiller (set 3)				| jack		| 1982	| Cinematronics	| Jack the Giant| 					|
| jockeygp	|  	| Jockey Grand Prix					| 		| 2001	| Sun Amusement | Neo Geo	| 					|
| jckygpnd	|  	| Jockey Grand Prix (decrypted C)			| jockeygp	| 2001	| Sun Amusement | Neo Geo	| 					|
| joinem	|  	| Joinem						| 		| 1986	| Global Corpora| Jack the Giant| 					|
| jojobane	|  	| JoJo's Bizarre Adventure: Heritage for the Future / Jo| jojoba	| 1999	| Capcom	| CPS-3		| 					|
| jojoba	|   NW	| JoJo's Bizarre Adventure: Heritage for the Future / Jo| 		| 1999	| Capcom	| CPS-3		| 					|
| jojoban	|  	| JoJo's Bizarre Adventure: Heritage for the Future / Jo| jojoba	| 1999	| Capcom	| CPS-3		| 					|
| jojon		|  	| JoJo's Venture / JoJo no Kimyouna Bouken (Asia 981202,| jojo		| 1998	| Capcom	| CPS-3		| 					|
| jojoaltn	|  	| JoJo's Venture / JoJo no Kimyouna Bouken (Asia 990108,| jojo		| 1998	| Capcom	| CPS-3		| 					|
| jojo		|   NW	| JoJo's Venture / JoJo no Kimyouna Bouken (Japan 981202| 		| 1998	| Capcom	| CPS-3		| 					|
| jojoalt	|   NW	| JoJo's Venture / JoJo no Kimyouna Bouken (Japan 990108| jojo		| 1998	| Capcom	| CPS-3		| 					|
| ltorb1	|  	| Jonas Indiana and the Lost Temple of RA (20050717)	| 		| 2005	| blastar@gmx.ne| Neo Geo	| 					|
| joyman	|  	| Joyman						| puckman	| 1982	| hack		| Pac-man	| 					|
| jumpkids	|  	| Jump Kids						| 		| 1993	| Comad		| Miscellaneous	| 					|
| jumpshot	|  	| Jump Shot						| 		| 1985	| Bally Midway	| Pac-man	| 					|
| jumpshtp	|  	| Jump Shot Engineering Sample				| jumpshot	| 1985	| Bally Midway	| Pac-man	| 					|
| jumping	|  	| Jumping						| rainbow	| 1989	| bootleg	| Taito Misc	| 					|
| jumppop	|  	| Jumping Pop						| 		| 2001	| ESD		| Miscellaneous	| Missing Sounds			|
| altbeaj3	|  	| Juuouki (set 3, Japan, FD1094 317-0068)		| altbeast	| 1988	| Sega		| System 16B	| 					|
| altbeasj	|  	| Juuouki (set 6, Japan, 8751 317-0077)			| altbeast	| 1988	| Sega		| System 16B	| 					|
| jyangoku	|  	| Jyangokushi  -Haoh no Saihai- (990527 Japan)		| 		| 1999	| Mitchell	| CPS2		| 					|
| janshin	|  	| Jyanshin Densetsu - Quest of Jongmaster		| 		| 1994	| Aicom		| Neo Geo	| 					|
| kaiteids	| D	| Kaitei Daisensou (Japan)				| inthunt	| 1993	| Irem		| Miscellaneous	| Preliminary driver			|
| kangaroo	| D	| Kangaroo						| 		| 1982	| Sun Electronic| Kangaroo	| 					|
| kangaroa	| D	| Kangaroo (Atari)					| kangaroo	| 1982	| [Sun Electroni| Kangaroo	| 					|
| kangarob	| D	| Kangaroo (bootleg)					| kangaroo	| 1982	| Bootleg	| Kangaroo	| 					|
| karatblj	|  	| Karate Blazers (Japan)				| karatblz	| 1991	| Video System C| Video System	| 					|
| karatblu	|  	| Karate Blazers (US)					| karatblz	| 1991	| Video System C| Video System	| 					|
| karatblz	|  	| Karate Blazers (World?)				| 		| 1991	| Video System C| Video System	| 					|
| karianx	|  	| Karian Cross (Rev. 1.0)				| 		| 1996	| Deniam	| Deniam-16b Har| 					|
| karnovr	|  	| Karnov's Revenge / Fighter's History Dynamite		| 		| 1994	| Data East Corp| Neo Geo	| 					|
| kog		|  	| King of Gladiator (The King of Fighters '97 bootleg)	| kof97		| 1997	| bootleg	| Neo Geo	| 					|
| kotm		|  	| King of the Monsters (set 1)				| 		| 1991	| SNK		| Neo Geo	| 					|
| kotmh		|  	| King of the Monsters (set 2)				| kotm		| 1991	| SNK		| Neo Geo	| 					|
| kotm2		|  	| King of the Monsters 2 - The Next Thing		| 		| 1992	| SNK		| Neo Geo	| 					|
| kingdmgp	|  	| Kingdom Grandprix (World)				| shippumd	| 1994	| Raizing / 8ing| Toaplan GP9001| 					|
| kizuna	|  	| Kizuna Encounter - Super Tag Battle / Fu'un Super Tag | 		| 1996	| SNK		| Neo Geo	| 					|
| knightsb	| D NW	| Knights of the Round (911127 etc bootleg set 1)	| knights	| 1991	| bootleg	| CPS1		| Some sprite problems			|
| knightsh	|  	| Knights of the Round (911127 etc bootleg set 2)	| knights	| 1991	| bootleg	| CPS1		| 					|
| knghtsha	|  	| Knights of the Round (911127 etc hack)		| knights	| 1991	| bootleg	| CPS1		| 					|
| knights	|  	| Knights of the Round (911127 etc)			| 		| 1991	| Capcom	| CPS1		| 					|
| knightsj	|  	| Knights of the Round (911127 Japan)			| knights	| 1991	| Capcom	| CPS1		| 					|
| knightsu	|  	| Knights of the Round (911127 USA)			| knights	| 1991	| Capcom	| CPS1		| 					|
| kovj		|  	| Knights of Valour - Sangoku Senki (V100, Japanese Boar| kov		| 1999	| IGS		| PGM		| 					|
| kov115	|  	| Knights of Valour - Sangoku Senki (V115)		| kov		| 1999	| IGS		| PGM		| 					|
| kov		|  	| Knights of Valour - Sangoku Senki (V117)		| 		| 1999	| IGS		| PGM		| 					|
| kov2106	| D	| Knights of Valour 2 (V106)				| kov2		| 2000	| IGS		| PGM		| Needs second CPU emulated (ARM7)	|
| kov2		| D	| Knights of Valour 2					| 		| 2000	| IGS		| PGM		| Needs second CPU emulated (ARM7)	|
| kov2p		| D	| Knights of Valour 2 Plus - Nine Dragons (VM204XX)	| kov2		| 2000	| IGS		| PGM		| Needs second CPU emulated (ARM7)	|
| kov2p205	| D	| Knights of Valour 2 Plus - Nine Dragons (VM205XX)	| kov2		| 2002	| IGS		| PGM		| Needs second CPU emulated (ARM7)	|
| kovplusa	|  	| Knights of Valour Plus - Sangoku Senki Plus (V119 alt)| kov		| 1999	| IGS		| PGM		| 					|
| kovplus	|  	| Knights of Valour Plus - Sangoku Senki Plus (V119)	| kov		| 1999	| IGS		| PGM		| 					|
| kovsh		| D NW	| Knights of Valour Superheroes\0Sangoku Senki Superhero| kov		| 1999	| IGS		| PGM		| 					|
| kbash		|  	| Knuckle Bash						| 		| 1993	| Toaplan	| Toaplan GP9001| No sound (sound MCU not emulated)	|
| kodure	|  	| Kodure Ookami (Japan)					| 		| 1987	| Nichibutsu	| Miscellaneous	| imperfect graphics			|
| korosuke	|  	| Korosuke Roller					| crush		| 1981	| Kural Electric| Pac-man	| 					|
| myangel	|  	| Kosodate Quiz My Angel (Japan)			| 		| 1996	| Namco		| Newer Seta	| 					|
| myangel2	|  	| Kosodate Quiz My Angel 2 (Japan)			| 		| 1996	| Namco		| Newer Seta	| 					|
| lans2004	|  	| Lansquenet 2004 (Shock Troopers - 2nd Squad bootleg)	| shocktr2	| 1998	| bootleg	| Neo Geo	| 					|
| lvgirl94	|  	| Las Vegas Girl (Girl '94)				| 		| 1994	| Comad		| Miscellaneous	| 					|
| lghostu	|  	| Laser Ghost (set 1, US, 317-0165)			| lghost	| 1990	| Sega		| System 18	| Incomplete Sound			|
| lghost	|  	| Laser Ghost (set 2, World, 317-0166)			| 		| 1990	| Sega		| System 18	| Incomplete Sound			|
| lastblad	|  	| Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (s| 		| 1997	| SNK		| Neo Geo	| 					|
| lastbladh	|  	| Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (s| lastblad	| 1997	| SNK		| Neo Geo	| 					|
| lastbld2	|  	| Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no | 		| 1998	| SNK		| Neo Geo	| 					|
| lstduelb	|  	| Last Duel (bootleg)					| lastduel	| 1988	| bootleg	| Miscellaneous	| 					|
| lastduel	|  	| Last Duel (US set 1)					| 		| 1988	| Capcom	| Miscellaneous	| 					|
| lstduela	|  	| Last Duel (US set 2)					| lastduel	| 1988	| Capcom	| Miscellaneous	| 					|
| lresort	|  	| Last Resort						| 		| 1992	| SNK		| Neo Geo	| 					|
| kyustrkr	|  	| Last Striker / Kyuukyoku no Striker			| 		| 1989	| East Technolog| Taito-X	| 					|
| lbowling	|  	| League Bowling					| 		| 1990	| SNK		| Neo Geo	| 					|
| ledstorm	|  	| Led Storm (US)					| madgear	| 1988	| Capcom	| Miscellaneous	| 					|
| ledstrm2	|  	| Led Storm Rally 2011 (US)				| madgear	| 1988	| Capcom	| Miscellaneous	| 					|
| legend	|  	| Legend						| 		| 1986	| Sega / Corelan| Kyugo		| 					|
| legendos	|  	| Legend of Success Joe / Ashitano Joe Densetsu		| 		| 1991	| SNK		| Neo Geo	| 					|
| lwingsb	|  	| Legendary Wings (bootleg)				| lwings	| 1986	| bootleg	| hardware	| 					|
| lwings	|  	| Legendary Wings (US set 1)				| 		| 1986	| Capcom	| hardware	| 					|
| lwings2	|  	| Legendary Wings (US set 2)				| lwings	| 1986	| Capcom	| hardware	| 					|
| shangnle	|  	| Limited Edition Hang-On				| shangon	| 1991	| Sega		| Out Run	| 					|
| loffirej	|  	| Line of Fire / Bakudan Yarou (Japan, FD1094 317-0134)	| loffire	| 1989	| Sega		| X-Board	| 					|
| loffireu	|  	| Line of Fire / Bakudan Yarou (US, FD1094 317-0135)	| loffire	| 1989	| Sega		| X-Board	| 					|
| loffire	|  	| Line of Fire / Bakudan Yarou (World, FD1094 317-0136)	| 		| 1989	| Sega		| X-Board	| 					|
| liquidku	|  	| Liquid Kids (US)					| liquidk	| 1990	| Taito America | Taito-F2	| 					|
| liquidk	|  	| Liquid Kids (World)					| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| livequiz	|  	| Live Quiz Show					| 		| 1999	| Andamiro Enter| Andamiro Midas| 					|
| lizwiz	|  	| Lizard Wizard						| 		| 1985	| Techstar (Sunn| Pac-man	| 					|
| logicpro	|  	| Logic Pro (Japan)					| 		| 1996	| Deniam	| Deniam-16b Har| 					|
| logicpr2	|  	| Logic Pro 2 (Japan)					| 		| 1997	| Deniam	| Deniam-16c Har| 					|
| lostwrld	|  	| Lost Worlds (Japan)					| forgottn	| 1988	| Capcom	| CPS1		| 					|
| loverboy	|  	| Lover Boy						| 		| 1983	| G.T Enterprise| Jack the Giant| 					|
| mia2		|  	| M.I.A. - Missing in Action (version S)		| mia		| 1989	| Konami	| Konami	| 					|
| mia		|  	| M.I.A. - Missing in Action (version T)		| 		| 1989	| Konami	| Konami	| 					|
| madgearj	|  	| Mad Gear (Japan)					| madgear	| 1989	| Capcom	| Miscellaneous	| 					|
| madgear	|  	| Mad Gear (US)						| 		| 1989	| Capcom	| Miscellaneous	| 					|
| mbrush	|  	| Magic Brush						| crush		| 1981	| bootleg	| Pac-man	| 					|
| mswordj	|  	| Magic Sword (23.06.1990 Japan)			| msword	| 1990	| Capcom	| CPS1		| 					|
| mswordr1	|  	| Magic Sword - heroic fantasy (23.06.1990 other country| msword	| 1990	| Capcom	| CPS1		| 					|
| msword	|  	| Magic Sword - heroic fantasy (25.07.1990 other country| 		| 1990	| Capcom	| CPS1		| 					|
| mswordu	|  	| Magic Sword - heroic fantasy (25.07.1990 USA)		| msword	| 1990	| Capcom	| CPS1		| 					|
| mcatadv	|  	| Magical Cat Adventure					| 		| 1993	| Wintechno	| LINDA		| 					|
| mcatadvj	|  	| Magical Cat Adventure (Japan)				| mcatadv	| 1993	| Wintechno	| LINDA		| 					|
| mgcrystj	|  	| Magical Crystals (Japan, 92/01/13)			| mgcrystl	| 1991	| Kaneko (Atlus | Kaneko 16-bit	| 					|
| mgcrysto	|  	| Magical Crystals (World, 91/12/10)			| mgcrystl	| 1991	| Kaneko	| Kaneko 16-bit	| 					|
| mgcrystl	|  	| Magical Crystals (World, 92/01/10)			| 		| 1991	| Kaneko	| Kaneko 16-bit	| 					|
| magdrop2	|  	| Magical Drop II					| 		| 1996	| Data East Corp| Neo Geo	| 					|
| magdrop3	|  	| Magical Drop III					| 		| 1997	| Data East Corp| Neo Geo	| 					|
| maglord	|  	| Magician Lord (set 1)					| 		| 1990	| Alpha Denshi C| Neo Geo	| 					|
| maglordh	|  	| Magician Lord (set 2)					| maglord	| 1990	| Alpha Denshi C| Neo Geo	| 					|
| ttmahjng	|  	| Mahjong						| 		| 1980	| Taito		| Route 16	| 					|
| mahretsu	|  	| Mahjong Kyoretsuden					| 		| 1990	| SNK		| Neo Geo	| 					|
| mjnquest	|  	| Mahjong Quest (Japan)					| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| mjnquesb	|  	| Mahjong Quest (No Nudity)				| mjnquest	| 1990	| Taito Corporat| Taito-F2	| 					|
| mahoudai	|  	| Mahou Daisakusen (Japan)				| 		| 1993	| Raizing	| Toaplan GP9001| 					|
| majest12	|  	| Majestic Twelve - The Space Invaders Part IV (Japan)	| ssi		| 1990	| Taito Corporat| Taito-F2	| 					|
| mjleague	|  	| Major League						| 		| 1985	| Sega		| System 16A	| 					|
| makaimuc	|  	| Makai-Mura (Japan revision C)				| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| makaimug	|  	| Makai-Mura (Japan revision G)				| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| makaimur	|  	| Makai-Mura (Japan)					| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| maketrax	|  	| Make Trax (set 1)					| crush		| 1981	| [Kural] (Willi| Pac-man	| 					|
| maketrxb	|  	| Make Trax (set 2)					| crush		| 1981	| [Kural] (Willi| Pac-man	| 					|
| maniacsp	| D	| Maniac Square (prototype)				| maniacsq	| 1996	| Gaelco	| Gaelco '91 - '| Missing GFXs				|
